schema_name,relation_name,ordinal_position,column_name,data_type,is_nullable,column_default,identity_kind,generated_kind
auth,audit_log_entries,1,instance_id,uuid,t,,,
auth,audit_log_entries,2,id,uuid,f,,,
auth,audit_log_entries,3,payload,json,t,,,
auth,audit_log_entries,4,created_at,timestamp with time zone,t,,,
auth,audit_log_entries,5,ip_address,character varying(64),f,''::character varying,,
auth,custom_oauth_providers,1,id,uuid,f,gen_random_uuid(),,
auth,custom_oauth_providers,2,provider_type,text,f,,,
auth,custom_oauth_providers,3,identifier,text,f,,,
auth,custom_oauth_providers,4,name,text,f,,,
auth,custom_oauth_providers,5,client_id,text,f,,,
auth,custom_oauth_providers,6,client_secret,text,f,,,
auth,custom_oauth_providers,7,acceptable_client_ids,text[],f,'{}'::text[],,
auth,custom_oauth_providers,8,scopes,text[],f,'{}'::text[],,
auth,custom_oauth_providers,9,pkce_enabled,boolean,f,true,,
auth,custom_oauth_providers,10,attribute_mapping,jsonb,f,'{}'::jsonb,,
auth,custom_oauth_providers,11,authorization_params,jsonb,f,'{}'::jsonb,,
auth,custom_oauth_providers,12,enabled,boolean,f,true,,
auth,custom_oauth_providers,13,email_optional,boolean,f,false,,
auth,custom_oauth_providers,14,issuer,text,t,,,
auth,custom_oauth_providers,15,discovery_url,text,t,,,
auth,custom_oauth_providers,16,skip_nonce_check,boolean,f,false,,
auth,custom_oauth_providers,17,cached_discovery,jsonb,t,,,
auth,custom_oauth_providers,18,discovery_cached_at,timestamp with time zone,t,,,
auth,custom_oauth_providers,19,authorization_url,text,t,,,
auth,custom_oauth_providers,20,token_url,text,t,,,
auth,custom_oauth_providers,21,userinfo_url,text,t,,,
auth,custom_oauth_providers,22,jwks_uri,text,t,,,
auth,custom_oauth_providers,23,created_at,timestamp with time zone,f,now(),,
auth,custom_oauth_providers,24,updated_at,timestamp with time zone,f,now(),,
auth,custom_oauth_providers,25,custom_claims_allowlist,text[],f,'{}'::text[],,
auth,flow_state,1,id,uuid,f,,,
auth,flow_state,2,user_id,uuid,t,,,
auth,flow_state,3,auth_code,text,t,,,
auth,flow_state,4,code_challenge_method,auth.code_challenge_method,t,,,
auth,flow_state,5,code_challenge,text,t,,,
auth,flow_state,6,provider_type,text,f,,,
auth,flow_state,7,provider_access_token,text,t,,,
auth,flow_state,8,provider_refresh_token,text,t,,,
auth,flow_state,9,created_at,timestamp with time zone,t,,,
auth,flow_state,10,updated_at,timestamp with time zone,t,,,
auth,flow_state,11,authentication_method,text,f,,,
auth,flow_state,12,auth_code_issued_at,timestamp with time zone,t,,,
auth,flow_state,13,invite_token,text,t,,,
auth,flow_state,14,referrer,text,t,,,
auth,flow_state,15,oauth_client_state_id,uuid,t,,,
auth,flow_state,16,linking_target_id,uuid,t,,,
auth,flow_state,17,email_optional,boolean,f,false,,
auth,identities,1,provider_id,text,f,,,
auth,identities,2,user_id,uuid,f,,,
auth,identities,3,identity_data,jsonb,f,,,
auth,identities,4,provider,text,f,,,
auth,identities,5,last_sign_in_at,timestamp with time zone,t,,,
auth,identities,6,created_at,timestamp with time zone,t,,,
auth,identities,7,updated_at,timestamp with time zone,t,,,
auth,identities,8,email,text,t,lower((identity_data ->> 'email'::text)),,s
auth,identities,9,id,uuid,f,gen_random_uuid(),,
auth,instances,1,id,uuid,f,,,
auth,instances,2,uuid,uuid,t,,,
auth,instances,3,raw_base_config,text,t,,,
auth,instances,4,created_at,timestamp with time zone,t,,,
auth,instances,5,updated_at,timestamp with time zone,t,,,
auth,mfa_amr_claims,1,session_id,uuid,f,,,
auth,mfa_amr_claims,2,created_at,timestamp with time zone,f,,,
auth,mfa_amr_claims,3,updated_at,timestamp with time zone,f,,,
auth,mfa_amr_claims,4,authentication_method,text,f,,,
auth,mfa_amr_claims,5,id,uuid,f,,,
auth,mfa_challenges,1,id,uuid,f,,,
auth,mfa_challenges,2,factor_id,uuid,f,,,
auth,mfa_challenges,3,created_at,timestamp with time zone,f,,,
auth,mfa_challenges,4,verified_at,timestamp with time zone,t,,,
auth,mfa_challenges,5,ip_address,inet,f,,,
auth,mfa_challenges,6,otp_code,text,t,,,
auth,mfa_challenges,7,web_authn_session_data,jsonb,t,,,
auth,mfa_factors,1,id,uuid,f,,,
auth,mfa_factors,2,user_id,uuid,f,,,
auth,mfa_factors,3,friendly_name,text,t,,,
auth,mfa_factors,4,factor_type,auth.factor_type,f,,,
auth,mfa_factors,5,status,auth.factor_status,f,,,
auth,mfa_factors,6,created_at,timestamp with time zone,f,,,
auth,mfa_factors,7,updated_at,timestamp with time zone,f,,,
auth,mfa_factors,8,secret,text,t,,,
auth,mfa_factors,9,phone,text,t,,,
auth,mfa_factors,10,last_challenged_at,timestamp with time zone,t,,,
auth,mfa_factors,11,web_authn_credential,jsonb,t,,,
auth,mfa_factors,12,web_authn_aaguid,uuid,t,,,
auth,mfa_factors,13,last_webauthn_challenge_data,jsonb,t,,,
auth,oauth_authorizations,1,id,uuid,f,,,
auth,oauth_authorizations,2,authorization_id,text,f,,,
auth,oauth_authorizations,3,client_id,uuid,f,,,
auth,oauth_authorizations,4,user_id,uuid,t,,,
auth,oauth_authorizations,5,redirect_uri,text,f,,,
auth,oauth_authorizations,6,scope,text,f,,,
auth,oauth_authorizations,7,state,text,t,,,
auth,oauth_authorizations,8,resource,text,t,,,
auth,oauth_authorizations,9,code_challenge,text,t,,,
auth,oauth_authorizations,10,code_challenge_method,auth.code_challenge_method,t,,,
auth,oauth_authorizations,11,response_type,auth.oauth_response_type,f,'code'::auth.oauth_response_type,,
auth,oauth_authorizations,12,status,auth.oauth_authorization_status,f,'pending'::auth.oauth_authorization_status,,
auth,oauth_authorizations,13,authorization_code,text,t,,,
auth,oauth_authorizations,14,created_at,timestamp with time zone,f,now(),,
auth,oauth_authorizations,15,expires_at,timestamp with time zone,f,(now() + '00:03:00'::interval),,
auth,oauth_authorizations,16,approved_at,timestamp with time zone,t,,,
auth,oauth_authorizations,17,nonce,text,t,,,
auth,oauth_client_states,1,id,uuid,f,,,
auth,oauth_client_states,2,provider_type,text,f,,,
auth,oauth_client_states,3,code_verifier,text,t,,,
auth,oauth_client_states,4,created_at,timestamp with time zone,f,,,
auth,oauth_clients,1,id,uuid,f,,,
auth,oauth_clients,2,client_secret_hash,text,t,,,
auth,oauth_clients,3,registration_type,auth.oauth_registration_type,f,,,
auth,oauth_clients,4,redirect_uris,text,f,,,
auth,oauth_clients,5,grant_types,text,f,,,
auth,oauth_clients,6,client_name,text,t,,,
auth,oauth_clients,7,client_uri,text,t,,,
auth,oauth_clients,8,logo_uri,text,t,,,
auth,oauth_clients,9,created_at,timestamp with time zone,f,now(),,
auth,oauth_clients,10,updated_at,timestamp with time zone,f,now(),,
auth,oauth_clients,11,deleted_at,timestamp with time zone,t,,,
auth,oauth_clients,12,client_type,auth.oauth_client_type,f,'confidential'::auth.oauth_client_type,,
auth,oauth_clients,13,token_endpoint_auth_method,text,f,,,
auth,oauth_consents,1,id,uuid,f,,,
auth,oauth_consents,2,user_id,uuid,f,,,
auth,oauth_consents,3,client_id,uuid,f,,,
auth,oauth_consents,4,scopes,text,f,,,
auth,oauth_consents,5,granted_at,timestamp with time zone,f,now(),,
auth,oauth_consents,6,revoked_at,timestamp with time zone,t,,,
auth,one_time_tokens,1,id,uuid,f,,,
auth,one_time_tokens,2,user_id,uuid,f,,,
auth,one_time_tokens,3,token_type,auth.one_time_token_type,f,,,
auth,one_time_tokens,4,token_hash,text,f,,,
auth,one_time_tokens,5,relates_to,text,f,,,
auth,one_time_tokens,6,created_at,timestamp without time zone,f,now(),,
auth,one_time_tokens,7,updated_at,timestamp without time zone,f,now(),,
auth,refresh_tokens,1,instance_id,uuid,t,,,
auth,refresh_tokens,2,id,bigint,f,nextval('auth.refresh_tokens_id_seq'::regclass),,
auth,refresh_tokens,3,token,character varying(255),t,,,
auth,refresh_tokens,4,user_id,character varying(255),t,,,
auth,refresh_tokens,5,revoked,boolean,t,,,
auth,refresh_tokens,6,created_at,timestamp with time zone,t,,,
auth,refresh_tokens,7,updated_at,timestamp with time zone,t,,,
auth,refresh_tokens,8,parent,character varying(255),t,,,
auth,refresh_tokens,9,session_id,uuid,t,,,
auth,saml_providers,1,id,uuid,f,,,
auth,saml_providers,2,sso_provider_id,uuid,f,,,
auth,saml_providers,3,entity_id,text,f,,,
auth,saml_providers,4,metadata_xml,text,f,,,
auth,saml_providers,5,metadata_url,text,t,,,
auth,saml_providers,6,attribute_mapping,jsonb,t,,,
auth,saml_providers,7,created_at,timestamp with time zone,t,,,
auth,saml_providers,8,updated_at,timestamp with time zone,t,,,
auth,saml_providers,9,name_id_format,text,t,,,
auth,saml_relay_states,1,id,uuid,f,,,
auth,saml_relay_states,2,sso_provider_id,uuid,f,,,
auth,saml_relay_states,3,request_id,text,f,,,
auth,saml_relay_states,4,for_email,text,t,,,
auth,saml_relay_states,5,redirect_to,text,t,,,
auth,saml_relay_states,6,created_at,timestamp with time zone,t,,,
auth,saml_relay_states,7,updated_at,timestamp with time zone,t,,,
auth,saml_relay_states,8,flow_state_id,uuid,t,,,
auth,schema_migrations,1,version,character varying(255),f,,,
auth,sessions,1,id,uuid,f,,,
auth,sessions,2,user_id,uuid,f,,,
auth,sessions,3,created_at,timestamp with time zone,t,,,
auth,sessions,4,updated_at,timestamp with time zone,t,,,
auth,sessions,5,factor_id,uuid,t,,,
auth,sessions,6,aal,auth.aal_level,t,,,
auth,sessions,7,not_after,timestamp with time zone,t,,,
auth,sessions,8,refreshed_at,timestamp without time zone,t,,,
auth,sessions,9,user_agent,text,t,,,
auth,sessions,10,ip,inet,t,,,
auth,sessions,11,tag,text,t,,,
auth,sessions,12,oauth_client_id,uuid,t,,,
auth,sessions,13,refresh_token_hmac_key,text,t,,,
auth,sessions,14,refresh_token_counter,bigint,t,,,
auth,sessions,15,scopes,text,t,,,
auth,sso_domains,1,id,uuid,f,,,
auth,sso_domains,2,sso_provider_id,uuid,f,,,
auth,sso_domains,3,domain,text,f,,,
auth,sso_domains,4,created_at,timestamp with time zone,t,,,
auth,sso_domains,5,updated_at,timestamp with time zone,t,,,
auth,sso_providers,1,id,uuid,f,,,
auth,sso_providers,2,resource_id,text,t,,,
auth,sso_providers,3,created_at,timestamp with time zone,t,,,
auth,sso_providers,4,updated_at,timestamp with time zone,t,,,
auth,sso_providers,5,disabled,boolean,t,,,
auth,users,1,instance_id,uuid,t,,,
auth,users,2,id,uuid,f,,,
auth,users,3,aud,character varying(255),t,,,
auth,users,4,role,character varying(255),t,,,
auth,users,5,email,character varying(255),t,,,
auth,users,6,encrypted_password,character varying(255),t,,,
auth,users,7,email_confirmed_at,timestamp with time zone,t,,,
auth,users,8,invited_at,timestamp with time zone,t,,,
auth,users,9,confirmation_token,character varying(255),t,,,
auth,users,10,confirmation_sent_at,timestamp with time zone,t,,,
auth,users,11,recovery_token,character varying(255),t,,,
auth,users,12,recovery_sent_at,timestamp with time zone,t,,,
auth,users,13,email_change_token_new,character varying(255),t,,,
auth,users,14,email_change,character varying(255),t,,,
auth,users,15,email_change_sent_at,timestamp with time zone,t,,,
auth,users,16,last_sign_in_at,timestamp with time zone,t,,,
auth,users,17,raw_app_meta_data,jsonb,t,,,
auth,users,18,raw_user_meta_data,jsonb,t,,,
auth,users,19,is_super_admin,boolean,t,,,
auth,users,20,created_at,timestamp with time zone,t,,,
auth,users,21,updated_at,timestamp with time zone,t,,,
auth,users,22,phone,text,t,NULL::character varying,,
auth,users,23,phone_confirmed_at,timestamp with time zone,t,,,
auth,users,24,phone_change,text,t,''::character varying,,
auth,users,25,phone_change_token,character varying(255),t,''::character varying,,
auth,users,26,phone_change_sent_at,timestamp with time zone,t,,,
auth,users,27,confirmed_at,timestamp with time zone,t,"LEAST(email_confirmed_at, phone_confirmed_at)",,s
auth,users,28,email_change_token_current,character varying(255),t,''::character varying,,
auth,users,29,email_change_confirm_status,smallint,t,0,,
auth,users,30,banned_until,timestamp with time zone,t,,,
auth,users,31,reauthentication_token,character varying(255),t,''::character varying,,
auth,users,32,reauthentication_sent_at,timestamp with time zone,t,,,
auth,users,33,is_sso_user,boolean,f,false,,
auth,users,34,deleted_at,timestamp with time zone,t,,,
auth,users,35,is_anonymous,boolean,f,false,,
auth,webauthn_challenges,1,id,uuid,f,gen_random_uuid(),,
auth,webauthn_challenges,2,user_id,uuid,t,,,
auth,webauthn_challenges,3,challenge_type,text,f,,,
auth,webauthn_challenges,4,session_data,jsonb,f,,,
auth,webauthn_challenges,5,created_at,timestamp with time zone,f,now(),,
auth,webauthn_challenges,6,expires_at,timestamp with time zone,f,,,
auth,webauthn_credentials,1,id,uuid,f,gen_random_uuid(),,
auth,webauthn_credentials,2,user_id,uuid,f,,,
auth,webauthn_credentials,3,credential_id,bytea,f,,,
auth,webauthn_credentials,4,public_key,bytea,f,,,
auth,webauthn_credentials,5,attestation_type,text,f,''::text,,
auth,webauthn_credentials,6,aaguid,uuid,t,,,
auth,webauthn_credentials,7,sign_count,bigint,f,0,,
auth,webauthn_credentials,8,transports,jsonb,f,'[]'::jsonb,,
auth,webauthn_credentials,9,backup_eligible,boolean,f,false,,
auth,webauthn_credentials,10,backed_up,boolean,f,false,,
auth,webauthn_credentials,11,friendly_name,text,f,''::text,,
auth,webauthn_credentials,12,created_at,timestamp with time zone,f,now(),,
auth,webauthn_credentials,13,updated_at,timestamp with time zone,f,now(),,
auth,webauthn_credentials,14,last_used_at,timestamp with time zone,t,,,
extensions,pg_stat_statements,1,userid,oid,t,,,
extensions,pg_stat_statements,2,dbid,oid,t,,,
extensions,pg_stat_statements,3,toplevel,boolean,t,,,
extensions,pg_stat_statements,4,queryid,bigint,t,,,
extensions,pg_stat_statements,5,query,text,t,,,
extensions,pg_stat_statements,6,plans,bigint,t,,,
extensions,pg_stat_statements,7,total_plan_time,double precision,t,,,
extensions,pg_stat_statements,8,min_plan_time,double precision,t,,,
extensions,pg_stat_statements,9,max_plan_time,double precision,t,,,
extensions,pg_stat_statements,10,mean_plan_time,double precision,t,,,
extensions,pg_stat_statements,11,stddev_plan_time,double precision,t,,,
extensions,pg_stat_statements,12,calls,bigint,t,,,
extensions,pg_stat_statements,13,total_exec_time,double precision,t,,,
extensions,pg_stat_statements,14,min_exec_time,double precision,t,,,
extensions,pg_stat_statements,15,max_exec_time,double precision,t,,,
extensions,pg_stat_statements,16,mean_exec_time,double precision,t,,,
extensions,pg_stat_statements,17,stddev_exec_time,double precision,t,,,
extensions,pg_stat_statements,18,rows,bigint,t,,,
extensions,pg_stat_statements,19,shared_blks_hit,bigint,t,,,
extensions,pg_stat_statements,20,shared_blks_read,bigint,t,,,
extensions,pg_stat_statements,21,shared_blks_dirtied,bigint,t,,,
extensions,pg_stat_statements,22,shared_blks_written,bigint,t,,,
extensions,pg_stat_statements,23,local_blks_hit,bigint,t,,,
extensions,pg_stat_statements,24,local_blks_read,bigint,t,,,
extensions,pg_stat_statements,25,local_blks_dirtied,bigint,t,,,
extensions,pg_stat_statements,26,local_blks_written,bigint,t,,,
extensions,pg_stat_statements,27,temp_blks_read,bigint,t,,,
extensions,pg_stat_statements,28,temp_blks_written,bigint,t,,,
extensions,pg_stat_statements,29,shared_blk_read_time,double precision,t,,,
extensions,pg_stat_statements,30,shared_blk_write_time,double precision,t,,,
extensions,pg_stat_statements,31,local_blk_read_time,double precision,t,,,
extensions,pg_stat_statements,32,local_blk_write_time,double precision,t,,,
extensions,pg_stat_statements,33,temp_blk_read_time,double precision,t,,,
extensions,pg_stat_statements,34,temp_blk_write_time,double precision,t,,,
extensions,pg_stat_statements,35,wal_records,bigint,t,,,
extensions,pg_stat_statements,36,wal_fpi,bigint,t,,,
extensions,pg_stat_statements,37,wal_bytes,numeric,t,,,
extensions,pg_stat_statements,38,jit_functions,bigint,t,,,
extensions,pg_stat_statements,39,jit_generation_time,double precision,t,,,
extensions,pg_stat_statements,40,jit_inlining_count,bigint,t,,,
extensions,pg_stat_statements,41,jit_inlining_time,double precision,t,,,
extensions,pg_stat_statements,42,jit_optimization_count,bigint,t,,,
extensions,pg_stat_statements,43,jit_optimization_time,double precision,t,,,
extensions,pg_stat_statements,44,jit_emission_count,bigint,t,,,
extensions,pg_stat_statements,45,jit_emission_time,double precision,t,,,
extensions,pg_stat_statements,46,jit_deform_count,bigint,t,,,
extensions,pg_stat_statements,47,jit_deform_time,double precision,t,,,
extensions,pg_stat_statements,48,stats_since,timestamp with time zone,t,,,
extensions,pg_stat_statements,49,minmax_stats_since,timestamp with time zone,t,,,
extensions,pg_stat_statements_info,1,dealloc,bigint,t,,,
extensions,pg_stat_statements_info,2,stats_reset,timestamp with time zone,t,,,
public,account_private,1,user_id,uuid,f,,,
public,account_private,2,email,text,t,,,
public,account_private,3,first_name,text,t,,,
public,account_private,4,last_name,text,t,,,
public,account_private,5,birth_date,date,t,,,
public,account_private,6,birthday_visibility,text,f,'private'::text,,
public,account_private,7,discoverable_by_email,boolean,f,false,,
public,account_private,8,discoverable_by_phone,boolean,f,false,,
public,account_private,9,mfa_enabled,boolean,f,false,,
public,account_private,10,profile_completed_at,timestamp with time zone,t,,,
public,account_private,11,terms_version,text,t,,,
public,account_private,12,terms_accepted_at,timestamp with time zone,t,,,
public,account_private,13,privacy_version,text,t,,,
public,account_private,14,privacy_accepted_at,timestamp with time zone,t,,,
public,account_private,15,created_at,timestamp with time zone,f,now(),,
public,account_private,16,updated_at,timestamp with time zone,f,now(),,
public,active_artist_boosts,1,id,uuid,f,gen_random_uuid(),,
public,active_artist_boosts,2,artist_id,uuid,f,,,
public,active_artist_boosts,3,user_id,uuid,t,,,
public,active_artist_boosts,4,booster_id,uuid,f,,,
public,active_artist_boosts,5,multiplier,numeric,f,,,
public,active_artist_boosts,6,started_at,timestamp with time zone,f,now(),,
public,active_artist_boosts,7,expires_at,timestamp with time zone,f,,,
public,active_artist_boosts,8,source,text,f,'booster'::text,,
public,active_track_boosts,1,id,uuid,f,gen_random_uuid(),,
public,active_track_boosts,2,track_id,text,f,,,
public,active_track_boosts,3,user_id,uuid,t,,,
public,active_track_boosts,4,booster_id,uuid,f,,,
public,active_track_boosts,5,multiplier,numeric,f,,,
public,active_track_boosts,6,started_at,timestamp with time zone,f,now(),,
public,active_track_boosts,7,expires_at,timestamp with time zone,f,,,
public,active_track_boosts,8,source,text,f,'booster'::text,,
public,admin_broadcasts,1,id,uuid,f,gen_random_uuid(),,
public,admin_broadcasts,2,admin_id,uuid,f,,,
public,admin_broadcasts,3,title,text,f,,,
public,admin_broadcasts,4,message,text,f,,,
public,admin_broadcasts,5,category,text,t,'announcement'::text,,
public,admin_broadcasts,6,target,text,t,'all'::text,,
public,admin_broadcasts,7,target_data,jsonb,t,'{}'::jsonb,,
public,admin_broadcasts,8,sent_count,integer,t,0,,
public,admin_broadcasts,9,created_at,timestamp with time zone,t,now(),,
public,ai_credit_balances,1,user_id,uuid,f,,,
public,ai_credit_balances,2,balance,integer,f,0,,
public,ai_credit_balances,3,updated_at,timestamp with time zone,f,now(),,
public,ai_generations,1,id,uuid,f,gen_random_uuid(),,
public,ai_generations,2,user_id,uuid,f,,,
public,ai_generations,3,prompt,text,f,,,
public,ai_generations,4,model,character varying(50),f,'audiocraft'::character varying,,
public,ai_generations,5,style,character varying(50),t,,,
public,ai_generations,6,quality,character varying(20),t,'256kbps'::character varying,,
public,ai_generations,7,status,character varying(20),t,'pending'::character varying,,
public,ai_generations,8,metadata,jsonb,t,,,
public,ai_generations,9,created_at,timestamp with time zone,t,now(),,
public,ai_generations,10,updated_at,timestamp with time zone,t,now(),,
public,ai_generations,11,task_id,character varying(255),t,,,
public,ai_generations,12,is_favorite,boolean,t,false,,
public,ai_generations,13,is_public,boolean,t,false,,
public,ai_generations,14,play_count,integer,t,0,,
public,ai_generations,15,like_count,integer,t,0,,
public,ai_generations,16,share_count,integer,t,0,,
public,ai_generations,17,is_trashed,boolean,t,false,,
public,ai_playlist_tracks,1,id,uuid,f,gen_random_uuid(),,
public,ai_playlist_tracks,2,playlist_id,uuid,t,,,
public,ai_playlist_tracks,3,track_id,uuid,t,,,
public,ai_playlist_tracks,4,added_at,timestamp with time zone,t,now(),,
public,ai_playlist_tracks,5,position,integer,t,0,,
public,ai_playlists,1,id,uuid,f,gen_random_uuid(),,
public,ai_playlists,2,user_id,uuid,t,,,
public,ai_playlists,3,name,character varying(255),f,,,
public,ai_playlists,4,description,text,t,,,
public,ai_playlists,5,is_public,boolean,t,false,,
public,ai_playlists,6,created_at,timestamp with time zone,t,now(),,
public,ai_playlists,7,updated_at,timestamp with time zone,t,now(),,
public,ai_track_likes,1,id,uuid,f,gen_random_uuid(),,
public,ai_track_likes,2,track_id,uuid,t,,,
public,ai_track_likes,3,user_id,uuid,t,,,
public,ai_track_likes,4,created_at,timestamp with time zone,t,now(),,
public,ai_tracks,1,id,uuid,f,gen_random_uuid(),,
public,ai_tracks,2,generation_id,uuid,t,,,
public,ai_tracks,3,suno_id,character varying(255),t,,,
public,ai_tracks,4,title,character varying(255),t,,,
public,ai_tracks,5,audio_url,text,t,,,
public,ai_tracks,6,stream_audio_url,text,t,,,
public,ai_tracks,7,image_url,text,t,,,
public,ai_tracks,8,duration,integer,t,,,
public,ai_tracks,9,prompt,text,t,,,
public,ai_tracks,10,model_name,character varying(50),t,,,
public,ai_tracks,11,tags,text[],t,,,
public,ai_tracks,12,created_at,timestamp with time zone,t,now(),,
public,ai_tracks,13,is_favorite,boolean,t,false,,
public,ai_tracks,14,play_count,integer,t,0,,
public,ai_tracks,15,like_count,integer,t,0,,
public,ai_tracks,16,lyrics,text,t,,,
public,ai_tracks,17,style,text,t,,,
public,ai_tracks,18,source_links,jsonb,t,,,
public,ai_tracks,19,album_id,uuid,t,,,
public,ai_tracks,20,track_number,integer,t,,,
public,ai_tracks,21,is_public,boolean,t,,,
public,ai_tracks,22,allow_clips,boolean,f,false,,
public,ai_tracks,23,allow_audio_remix,boolean,f,false,,
public,ai_tracks,24,allow_ai_variation,boolean,f,false,,
public,ai_tracks,25,remix_approval_required,boolean,f,false,,
public,ai_tracks,26,remix_visibility,text,f,'disabled'::text,,
public,ai_usage_stats,1,id,uuid,f,gen_random_uuid(),,
public,ai_usage_stats,2,user_id,uuid,t,,,
public,ai_usage_stats,3,date,date,t,CURRENT_DATE,,
public,ai_usage_stats,4,generations_count,integer,t,0,,
public,ai_usage_stats,5,total_duration,integer,t,0,,
public,ai_usage_stats,6,favorite_count,integer,t,0,,
public,ai_usage_stats,7,share_count,integer,t,0,,
public,ai_usage_stats,8,created_at,timestamp with time zone,t,now(),,
public,boosters,1,id,uuid,f,gen_random_uuid(),,
public,boosters,2,key,text,f,,,
public,boosters,3,name,text,f,,,
public,boosters,4,description,text,t,''::text,,
public,boosters,5,type,text,f,,,
public,boosters,6,rarity,text,f,,,
public,boosters,7,multiplier,numeric,f,,,
public,boosters,8,duration_hours,integer,f,,,
public,boosters,9,enabled,boolean,f,true,,
public,boosters,10,created_at,timestamp with time zone,f,now(),,
public,boosters,11,updated_at,timestamp with time zone,f,now(),,
public,challenge_entries,1,id,uuid,f,gen_random_uuid(),,
public,challenge_entries,2,challenge_id,text,f,,,
public,challenge_entries,3,user_id,uuid,f,,,
public,challenge_entries,4,content_type,text,f,,,
public,challenge_entries,5,content_id,text,f,,,
public,challenge_entries,6,created_at,timestamp with time zone,f,now(),,
public,city_event_participations,1,id,uuid,f,gen_random_uuid(),,
public,city_event_participations,2,event_id,text,f,,,
public,city_event_participations,3,user_id,uuid,f,,,
public,city_event_participations,4,track_id,text,f,,,
public,city_event_participations,5,status,text,f,'submitted'::text,,
public,city_event_participations,6,metadata,jsonb,f,'{}'::jsonb,,
public,city_event_participations,7,created_at,timestamp with time zone,f,now(),,
public,city_event_participations,8,updated_at,timestamp with time zone,f,now(),,
public,city_event_tracks,1,id,uuid,f,gen_random_uuid(),,
public,city_event_tracks,2,event_id,text,f,,,
public,city_event_tracks,3,track_id,text,f,,,
public,city_event_tracks,4,creator_id,uuid,t,,,
public,city_event_tracks,5,slot,integer,f,0,,
public,city_event_tracks,6,source,text,f,'algorithmic'::text,,
public,city_event_tracks,7,score,numeric,t,,,
public,city_event_tracks,8,metadata,jsonb,f,'{}'::jsonb,,
public,city_event_tracks,9,created_at,timestamp with time zone,f,now(),,
public,city_event_votes,1,id,uuid,f,gen_random_uuid(),,
public,city_event_votes,2,event_id,text,f,,,
public,city_event_votes,3,track_id,text,f,,,
public,city_event_votes,4,user_id,uuid,f,,,
public,city_event_votes,5,created_at,timestamp with time zone,f,now(),,
public,city_event_votes,6,updated_at,timestamp with time zone,f,now(),,
public,city_event_winners,1,id,uuid,f,gen_random_uuid(),,
public,city_event_winners,2,event_id,text,f,,,
public,city_event_winners,3,track_id,text,f,,,
public,city_event_winners,4,user_id,uuid,t,,,
public,city_event_winners,5,rank,integer,f,1,,
public,city_event_winners,6,reason,text,t,,,
public,city_event_winners,7,showcase_until,timestamp with time zone,t,,,
public,city_event_winners,8,metadata,jsonb,f,'{}'::jsonb,,
public,city_event_winners,9,resolved_at,timestamp with time zone,f,now(),,
public,city_events,1,id,text,f,,,
public,city_events,2,kind,text,f,,,
public,city_events,3,title,text,f,,,
public,city_events,4,subtitle,text,f,''::text,,
public,city_events,5,description,text,f,''::text,,
public,city_events,6,icon,text,f,'sparkles'::text,,
public,city_events,7,accent,text,f,'#7357C6'::text,,
public,city_events,8,week_key,text,f,,,
public,city_events,9,day_key,text,t,,,
public,city_events,10,status,text,f,'scheduled'::text,,
public,city_events,11,starts_at,timestamp with time zone,t,,,
public,city_events,12,ends_at,timestamp with time zone,t,,,
public,city_events,13,challenge_tag,text,t,,,
public,city_events,14,theme,text,t,,,
public,city_events,15,config,jsonb,f,'{}'::jsonb,,
public,city_events,16,reward,jsonb,f,'{}'::jsonb,,
public,city_events,17,created_at,timestamp with time zone,f,now(),,
public,city_events,18,updated_at,timestamp with time zone,f,now(),,
public,city_user_rewards,1,id,uuid,f,gen_random_uuid(),,
public,city_user_rewards,2,event_id,text,f,,,
public,city_user_rewards,3,user_id,uuid,f,,,
public,city_user_rewards,4,reward_key,text,f,,,
public,city_user_rewards,5,status,text,f,'available'::text,,
public,city_user_rewards,6,metadata,jsonb,f,'{}'::jsonb,,
public,city_user_rewards,7,claimed_at,timestamp with time zone,t,,,
public,city_user_rewards,8,created_at,timestamp with time zone,f,now(),,
public,comment_likes,1,id,uuid,f,gen_random_uuid(),,
public,comment_likes,2,comment_id,uuid,f,,,
public,comment_likes,3,user_id,uuid,f,,,
public,comment_likes,4,created_at,timestamp with time zone,t,now(),,
public,comment_moderation,1,comment_id,uuid,f,,,
public,comment_moderation,2,track_id,text,f,,,
public,comment_moderation,3,creator_id,uuid,f,,,
public,comment_moderation,4,is_deleted,boolean,f,false,,
public,comment_moderation,5,deleted_at,timestamp with time zone,t,,,
public,comment_moderation,6,deletion_reason,text,t,,,
public,comment_moderation,7,is_filtered,boolean,f,false,,
public,comment_moderation,8,filtered_at,timestamp with time zone,t,,,
public,comment_moderation,9,filter_reason,text,t,,,
public,comment_moderation,10,is_creator_favorite,boolean,f,false,,
public,comment_moderation,11,creator_favorite_at,timestamp with time zone,t,,,
public,comment_moderation,12,updated_at,timestamp with time zone,f,now(),,
public,comment_reactions,1,id,integer,f,nextval('comment_reactions_id_seq'::regclass),,
public,comment_reactions,2,comment_id,text,t,,,
public,comment_reactions,3,user_id,uuid,t,,,
public,comment_reactions,4,reaction_type,text,f,,,
public,comment_reactions,5,created_at,timestamp with time zone,t,now(),,
public,comments,1,id,uuid,f,gen_random_uuid(),,
public,comments,2,track_id,text,f,,,
public,comments,3,user_id,uuid,f,,,
public,comments,4,text,text,f,''::text,,
public,comments,5,likes_count,integer,t,0,,
